"METRIC","MODEL","ID","AUC","TIMERANGE","LAST_TIME","QUANT25","QUANT75","IQR","OUTLIER","METHOD"
"MAP","B-B","B-B 15",0.726086956521739,"AUC EOS
to EOR",0,4.26796140524493,8.97110837438424,4.70314696913931,"NO","REL AUC"
"MAP","B-B","B-B 16",8.63793103448276,"AUC EOS
to EOR",48,4.26796140524493,8.97110837438424,4.70314696913931,"NO","REL AUC"
"MAP","B-B","B-B 17",7.42222222222222,"AUC EOS
to EOR",48,4.26796140524493,8.97110837438424,4.70314696913931,"NO","REL AUC"
"MAP","B-EM","B-EM 05",-0.695833333333333,"AUC EOS
to EOR",48,-0.000000000000000111022302462516,1.39166666666667,1.39166666666667,"NO","REL AUC"
"MAP","B-EM","B-EM 06",2.0875,"AUC EOS
to EOR",48,-0.000000000000000111022302462516,1.39166666666667,1.39166666666667,"NO","REL AUC"
"MAP","B-LR","B-LR 01",0.451351351351351,"AUC EOS
to EOR",4,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 02",1.09508196721311,"AUC EOS
to EOR",48,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 03",0.149107142857143,"AUC EOS
to EOR",48,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 04",-0.315094339622642,"AUC EOS
to EOR",48,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 05",5.9258064516129,"AUC EOS
to EOR",48,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 06",-1.49107142857143,"AUC EOS
to EOR",48,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 07",-0.732456140350877,"AUC EOS
to EOR",48,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 08",6.33448275862069,"AUC EOS
to EOR",48,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 09",2.24807692307692,"AUC EOS
to EOR",48,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 13",2.21029411764706,"AUC EOS
to EOR",48,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 14",3.71111111111111,"AUC EOS
to EOR",48,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 15",4.45333333333333,"AUC EOS
to EOR",24,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 16",0.927777777777778,"AUC EOS
to EOR",24,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 17",-1.05696202531646,"AUC EOS
to EOR",24,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"MAP","B-LR","B-LR 20",0.982352941176471,"AUC EOS
to EOR",24,-0.0829935983827493,2.97959401709402,3.06258761547677,"NO","REL AUC"
"LAC","B-B","B-B 03",-29.841935483871,"AUC EOS
to 1st Bleed",48,-29.841935483871,-19.3328,10.509135483871,"NO","REL AUC"
"LAC","B-B","B-B 04",-16.9265625,"AUC EOS
to 1st Bleed",48,-29.841935483871,-19.3328,10.509135483871,"NO","REL AUC"
"LAC","B-B","B-B 07",-21.1191780821918,"AUC EOS
to 1st Bleed",48,-29.841935483871,-19.3328,10.509135483871,"NO","REL AUC"
"LAC","B-B","B-B 09",-32.5356382978723,"AUC EOS
to 1st Bleed",48,-29.841935483871,-19.3328,10.509135483871,"NO","REL AUC"
"LAC","B-B","B-B 10",-17.1336448598131,"AUC EOS
to 1st Bleed",48,-29.841935483871,-19.3328,10.509135483871,"NO","REL AUC"
"LAC","B-B","B-B 11",-42.4108910891089,"AUC EOS
to 1st Bleed",48,-29.841935483871,-19.3328,10.509135483871,"NO","REL AUC"
"LAC","B-B","B-B 13",-19.3328,"AUC EOS
to 1st Bleed",48,-29.841935483871,-19.3328,10.509135483871,"NO","REL AUC"
"LAC","B-B","B-B 16",-21.6919117647059,"AUC EOS
to 1st Bleed",48,-29.841935483871,-19.3328,10.509135483871,"NO","REL AUC"
"LAC","B-B","B-B 17",-19.7058823529412,"AUC EOS
to 1st Bleed",48,-29.841935483871,-19.3328,10.509135483871,"NO","REL AUC"
"LAC","B-EM","B-EM 05",-34.658275862069,"AUC EOS
to 1st Bleed",48,-28.3707902298851,-15.7958189655172,12.5749712643678,"NO","REL AUC"
"LAC","B-EM","B-EM 06",-9.50833333333333,"AUC EOS
to 1st Bleed",48,-28.3707902298851,-15.7958189655172,12.5749712643678,"NO","REL AUC"
"LAC","B-LR","B-LR 01",-8.40442477876107,"AUC EOS
to 1st Bleed",5,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 02",-4.16184210526315,"AUC EOS
to 1st Bleed",24,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 03",7.28333333333334,"AUC EOS
to 1st Bleed",48,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 04",13.065,"AUC EOS
to 1st Bleed",48,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 05",12.9018867924528,"AUC EOS
to 1st Bleed",48,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 06",5.28166666666666,"AUC EOS
to 1st Bleed",48,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 07",-14.3794520547945,"AUC EOS
to 1st Bleed",48,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 08",7.02640449438202,"AUC EOS
to 1st Bleed",48,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 09",-4.75510204081633,"AUC EOS
to 1st Bleed",48,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 13",-20.0779527559055,"AUC EOS
to 1st Bleed",48,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 14",47.4241379310345,"AUC EOS
to 1st Bleed",48,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 15",61.1946808510638,"AUC EOS
to 1st Bleed",24,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 16",-5.33974358974358,"AUC EOS
to 1st Bleed",24,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 17",59.8156862745098,"AUC EOS
to 1st Bleed",24,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"LAC","B-LR","B-LR 20",7.6108695652174,"AUC EOS
to 1st Bleed",24,-5.04742281527995,12.9834433962264,18.0308662115064,"NO","REL AUC"
"MAP","B-B","B-B 03",136.893939393939,"AUC EOS
to 1st Bleed",48,51.7523048172757,113.262647783251,61.5103429659755,"NO","REL AUC"
"MAP","B-B","B-B 04",118.36,"AUC EOS
to 1st Bleed",48,51.7523048172757,113.262647783251,61.5103429659755,"NO","REL AUC"
"MAP","B-B","B-B 06",58.1464285714286,"AUC EOS
to 1st Bleed",48,51.7523048172757,113.262647783251,61.5103429659755,"NO","REL AUC"
"MAP","B-B","B-B 07",35.1148936170213,"AUC EOS
to 1st Bleed",48,51.7523048172757,113.262647783251,61.5103429659755,"NO","REL AUC"
"MAP","B-B","B-B 09",16.2055555555556,"AUC EOS
to 1st Bleed",48,51.7523048172757,113.262647783251,61.5103429659755,"NO","REL AUC"
"MAP","B-B","B-B 10",49.6209302325581,"AUC EOS
to 1st Bleed",48,51.7523048172757,113.262647783251,61.5103429659755,"NO","REL AUC"
"MAP","B-B","B-B 11",97.1413793103448,"AUC EOS
to 1st Bleed",48,51.7523048172757,113.262647783251,61.5103429659755,"NO","REL AUC"
"MAP","B-B","B-B 13",106.447142857143,"AUC EOS
to 1st Bleed",48,51.7523048172757,113.262647783251,61.5103429659755,"NO","REL AUC"
"MAP","B-B","B-B 16",115.534482758621,"AUC EOS
to 1st Bleed",48,51.7523048172757,113.262647783251,61.5103429659755,"NO","REL AUC"
"MAP","B-B","B-B 17",82.4222222222222,"AUC EOS
to 1st Bleed",48,51.7523048172757,113.262647783251,61.5103429659755,"NO","REL AUC"
"MAP","B-EM","B-EM 05",-30.5569444444444,"AUC EOS
to 1st Bleed",48,-11.6319444444444,26.2180555555556,37.85,"NO","REL AUC"
"MAP","B-EM","B-EM 06",45.1430555555556,"AUC EOS
to 1st Bleed",48,-11.6319444444444,26.2180555555556,37.85,"NO","REL AUC"
"MAP","B-LR","B-LR 01",16.6675675675676,"AUC EOS
to 1st Bleed",4,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 02",-1.36393442622951,"AUC EOS
to 1st Bleed",48,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 03",7.29196428571429,"AUC EOS
to 1st Bleed",48,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 04",-13.522641509434,"AUC EOS
to 1st Bleed",48,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 05",49.4741935483871,"AUC EOS
to 1st Bleed",48,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 06",-9.52678571428572,"AUC EOS
to 1st Bleed",48,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 07",14.1798245614035,"AUC EOS
to 1st Bleed",48,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 08",64.9551724137931,"AUC EOS
to 1st Bleed",48,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 09",2.24807692307692,"AUC EOS
to 1st Bleed",48,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 13",38.975,"AUC EOS
to 1st Bleed",48,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 14",38.1555555555556,"AUC EOS
to 1st Bleed",48,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 15",31.12,"AUC EOS
to 1st Bleed",24,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 16",0.927777777777778,"AUC EOS
to 1st Bleed",24,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 17",2.10759493670886,"AUC EOS
to 1st Bleed",24,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"MAP","B-LR","B-LR 20",11.2764705882353,"AUC EOS
to 1st Bleed",24,1.51768635724332,34.6377777777778,33.1200914205345,"NO","REL AUC"
"LAC","B-B","B-B 03",-69.358064516129,"AUC EOS
to 2nd Bleed",48,-95.8823529411765,-77.4140186915888,18.4683342495877,"NO","REL AUC"
"LAC","B-B","B-B 04",-67.7078125,"AUC EOS
to 2nd Bleed",48,-95.8823529411765,-77.4140186915888,18.4683342495877,"NO","REL AUC"
"LAC","B-B","B-B 07",-77.6260273972603,"AUC EOS
to 2nd Bleed",48,-95.8823529411765,-77.4140186915888,18.4683342495877,"NO","REL AUC"
"LAC","B-B","B-B 09",-122.429255319149,"AUC EOS
to 2nd Bleed",48,-95.8823529411765,-77.4140186915888,18.4683342495877,"NO","REL AUC"
"LAC","B-B","B-B 10",-77.4140186915888,"AUC EOS
to 2nd Bleed",48,-95.8823529411765,-77.4140186915888,18.4683342495877,"NO","REL AUC"
"LAC","B-B","B-B 11",-130.034653465347,"AUC EOS
to 2nd Bleed",48,-95.8823529411765,-77.4140186915888,18.4683342495877,"NO","REL AUC"
"LAC","B-B","B-B 13",-89.7328,"AUC EOS
to 2nd Bleed",48,-95.8823529411765,-77.4140186915888,18.4683342495877,"NO","REL AUC"
"LAC","B-B","B-B 16",-93.0154411764706,"AUC EOS
to 2nd Bleed",48,-95.8823529411765,-77.4140186915888,18.4683342495877,"NO","REL AUC"
"LAC","B-B","B-B 17",-95.8823529411765,"AUC EOS
to 2nd Bleed",48,-95.8823529411765,-77.4140186915888,18.4683342495877,"NO","REL AUC"
"LAC","B-EM","B-EM 05",-86.0375862068965,"AUC EOS
to 2nd Bleed",48,-70.5911704244032,-39.6983388594164,30.8928315649867,"NO","REL AUC"
"LAC","B-EM","B-EM 06",-24.2519230769231,"AUC EOS
to 2nd Bleed",48,-70.5911704244032,-39.6983388594164,30.8928315649867,"NO","REL AUC"
"LAC","B-LR","B-LR 01",-46.9,"AUC EOS
to 2nd Bleed",5,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 02",-24.5565789473684,"AUC EOS
to 2nd Bleed",24,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 03",-33.9865079365079,"AUC EOS
to 2nd Bleed",48,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 04",-5.26833333333332,"AUC EOS
to 2nd Bleed",48,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 05",-25.777358490566,"AUC EOS
to 2nd Bleed",48,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 06",-14.7183333333333,"AUC EOS
to 2nd Bleed",48,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 07",-50.6808219178082,"AUC EOS
to 2nd Bleed",48,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 08",-22.7488764044944,"AUC EOS
to 2nd Bleed",48,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 09",-52.7142857142857,"AUC EOS
to 2nd Bleed",48,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 13",-71.6527559055118,"AUC EOS
to 2nd Bleed",48,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 14",75.8724137931034,"AUC EOS
to 2nd Bleed",48,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 15",37.7904255319149,"AUC EOS
to 2nd Bleed",24,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 16",-32.9038461538462,"AUC EOS
to 2nd Bleed",24,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 17",95.1098039215686,"AUC EOS
to 2nd Bleed",24,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"LAC","B-LR","B-LR 20",0.0021739130434888,"AUC EOS
to 2nd Bleed",24,-40.443253968254,-2.63307971014492,37.8101742581091,"NO","REL AUC"
"MAP","B-B","B-B 03",241.439393939394,"AUC EOS
to 2nd Bleed",48,108.319871262458,192.538103448276,84.2182321858174,"NO","REL AUC"
"MAP","B-B","B-B 04",195.026666666667,"AUC EOS
to 2nd Bleed",48,108.319871262458,192.538103448276,84.2182321858174,"NO","REL AUC"
"MAP","B-B","B-B 06",106.955952380952,"AUC EOS
to 2nd Bleed",48,108.319871262458,192.538103448276,84.2182321858174,"NO","REL AUC"
"MAP","B-B","B-B 07",65.9659574468085,"AUC EOS
to 2nd Bleed",48,108.319871262458,192.538103448276,84.2182321858174,"NO","REL AUC"
"MAP","B-B","B-B 09",67.5944444444444,"AUC EOS
to 2nd Bleed",48,108.319871262458,192.538103448276,84.2182321858174,"NO","REL AUC"
"MAP","B-B","B-B 10",112.411627906977,"AUC EOS
to 2nd Bleed",48,108.319871262458,192.538103448276,84.2182321858174,"NO","REL AUC"
"MAP","B-B","B-B 11",185.072413793103,"AUC EOS
to 2nd Bleed",48,108.319871262458,192.538103448276,84.2182321858174,"NO","REL AUC"
"MAP","B-B","B-B 13",143.59,"AUC EOS
to 2nd Bleed",48,108.319871262458,192.538103448276,84.2182321858174,"NO","REL AUC"
"MAP","B-B","B-B 16",255.189655172414,"AUC EOS
to 2nd Bleed",48,108.319871262458,192.538103448276,84.2182321858174,"NO","REL AUC"
"MAP","B-B","B-B 17",135.2,"AUC EOS
to 2nd Bleed",48,108.319871262458,192.538103448276,84.2182321858174,"NO","REL AUC"
"MAP","B-EM","B-EM 05",-59.7236111111111,"AUC EOS
to 2nd Bleed",48,-15.1041666666667,74.1347222222222,89.2388888888889,"NO","REL AUC"
"MAP","B-EM","B-EM 06",118.754166666667,"AUC EOS
to 2nd Bleed",48,-15.1041666666667,74.1347222222222,89.2388888888889,"NO","REL AUC"
"MAP","B-LR","B-LR 01",57.2081081081081,"AUC EOS
to 2nd Bleed",4,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 02",-25.9540983606557,"AUC EOS
to 2nd Bleed",48,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 03",24.25625,"AUC EOS
to 2nd Bleed",48,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 04",-35.2207547169811,"AUC EOS
to 2nd Bleed",48,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 05",84.958064516129,"AUC EOS
to 2nd Bleed",48,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 06",-4.16964285714286,"AUC EOS
to 2nd Bleed",48,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 07",27.3377192982456,"AUC EOS
to 2nd Bleed",48,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 08",125.3,"AUC EOS
to 2nd Bleed",48,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 09",-23.7134615384615,"AUC EOS
to 2nd Bleed",48,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 13",106.622058823529,"AUC EOS
to 2nd Bleed",48,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 14",52.6,"AUC EOS
to 2nd Bleed",48,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 15",80.0088888888889,"AUC EOS
to 2nd Bleed",24,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 16",0.927777777777778,"AUC EOS
to 2nd Bleed",24,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 17",-3.58860759493671,"AUC EOS
to 2nd Bleed",24,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"MAP","B-LR","B-LR 20",40.6882352941176,"AUC EOS
to 2nd Bleed",24,-3.87912522603978,68.6084984984985,72.4876237245383,"NO","REL AUC"
"LAC","B-B","B-B 03",-116.132258064516,"AUC EOS
to 3rd Bleed",48,-130.034653465347,-93.0154411764706,37.0192122888759,"NO","REL AUC"
"LAC","B-B","B-B 04",-136.8484375,"AUC EOS
to 3rd Bleed",48,-130.034653465347,-93.0154411764706,37.0192122888759,"NO","REL AUC"
"LAC","B-B","B-B 07",-156.735616438356,"AUC EOS
to 3rd Bleed",48,-130.034653465347,-93.0154411764706,37.0192122888759,"NO","REL AUC"
"LAC","B-B","B-B 09",-122.429255319149,"AUC EOS
to 3rd Bleed",48,-130.034653465347,-93.0154411764706,37.0192122888759,"NO","REL AUC"
"LAC","B-B","B-B 10",-77.4140186915888,"AUC EOS
to 3rd Bleed",48,-130.034653465347,-93.0154411764706,37.0192122888759,"NO","REL AUC"
"LAC","B-B","B-B 11",-130.034653465347,"AUC EOS
to 3rd Bleed",48,-130.034653465347,-93.0154411764706,37.0192122888759,"NO","REL AUC"
"LAC","B-B","B-B 13",-89.7328,"AUC EOS
to 3rd Bleed",48,-130.034653465347,-93.0154411764706,37.0192122888759,"NO","REL AUC"
"LAC","B-B","B-B 16",-93.0154411764706,"AUC EOS
to 3rd Bleed",48,-130.034653465347,-93.0154411764706,37.0192122888759,"NO","REL AUC"
"LAC","B-B","B-B 17",-95.8823529411765,"AUC EOS
to 3rd Bleed",48,-130.034653465347,-93.0154411764706,37.0192122888759,"NO","REL AUC"
"LAC","B-EM","B-EM 05",-134.658275862069,"AUC EOS
to 3rd Bleed",48,-99.043867152962,-27.815049734748,71.228817418214,"NO","REL AUC"
"LAC","B-EM","B-EM 06",7.79935897435898,"AUC EOS
to 3rd Bleed",48,-99.043867152962,-27.815049734748,71.228817418214,"NO","REL AUC"
"LAC","B-LR","B-LR 01",-73.4486725663717,"AUC EOS
to 3rd Bleed",5,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 02",-35.7407894736842,"AUC EOS
to 3rd Bleed",24,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 03",-57.7960317460317,"AUC EOS
to 3rd Bleed",48,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 04",13.065,"AUC EOS
to 3rd Bleed",48,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 05",-67.2867924528302,"AUC EOS
to 3rd Bleed",48,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
"LAC","B-LR","B-LR 06",-38.6072222222222,"AUC EOS
to 3rd Bleed",48,-75.907763249478,-1.34684782608694,74.5609154233911,"NO","REL AUC"
